Date,Open,High,Low,Close,Adj Close,Volume
2019-10-30,134.000000,135.389999,129.630005,132.669998,132.669998,1428700
2019-10-31,133.539993,133.539993,126.599998,127.769997,127.769997,832700
2019-11-01,127.010002,129.389999,124.510002,128.160004,128.160004,860000
2019-11-04,129.479996,130.899994,125.750000,126.879997,126.879997,754700
2019-11-05,127.589996,128.429993,123.029999,125.059998,125.059998,680700
2019-11-06,125.000000,128.059998,124.500000,127.029999,127.029999,615300
2019-11-07,125.510002,128.669998,123.599998,123.760002,123.760002,674700
2019-11-08,123.480003,127.779999,121.584999,126.129997,126.129997,689000
2019-11-11,125.750000,127.879997,124.514999,126.800003,126.800003,419700
2019-11-12,126.559998,129.360001,126.000000,128.720001,128.720001,598500
2019-11-13,128.750000,131.199997,128.035004,130.929993,130.929993,667700
2019-11-14,131.000000,132.332001,129.679993,131.789993,131.789993,603700
2019-11-15,132.630005,135.160004,130.740005,134.770004,134.770004,513400
2019-11-18,134.750000,138.156998,133.539993,137.089996,137.089996,882800
2019-11-19,137.919998,141.690002,136.389999,140.990005,140.990005,901600
2019-11-20,141.389999,149.460007,140.000000,147.750000,147.750000,1749400
2019-11-21,147.759995,152.330002,146.270004,146.470001,146.470001,1152200
2019-11-22,148.110001,148.750000,144.119995,147.919998,147.919998,709700
2019-11-25,148.229996,149.746002,145.899994,146.880005,146.880005,788600
2019-11-26,146.710007,151.130005,146.710007,149.630005,149.630005,907800
2019-11-27,149.080002,150.210007,147.130005,149.770004,149.770004,701200
2019-11-29,149.570007,150.750000,148.380997,148.699997,148.699997,359900
2019-12-02,147.179993,147.179993,134.979996,137.429993,137.429993,1509700
2019-12-03,132.539993,143.160004,130.380005,142.679993,142.679993,1381900
2019-12-04,142.410004,142.490005,135.100006,136.479996,136.479996,1153700
2019-12-05,136.639999,136.639999,131.080002,131.369995,131.369995,1273000
2019-12-06,132.300003,132.869995,130.160004,131.169998,131.169998,1167300
2019-12-09,130.500000,134.149994,130.386002,131.009995,131.009995,1964200
2019-12-10,144.770004,144.800003,126.279999,129.179993,129.179993,7395400
2019-12-11,128.559998,129.744995,123.370003,128.000000,128.000000,2327300
2019-12-12,127.129997,127.910004,123.690002,124.730003,124.730003,1704000
2019-12-13,124.970001,128.822998,124.199997,128.410004,128.410004,1226000
2019-12-16,128.919998,132.520004,126.521004,132.259995,132.259995,1362100
2019-12-17,133.220001,133.729996,128.190002,129.389999,129.389999,1007400
2019-12-18,129.289993,132.389999,128.559998,129.179993,129.179993,1059800
2019-12-19,130.600006,132.899994,128.570007,130.960007,130.960007,861100
2019-12-20,131.250000,132.690002,129.660004,130.679993,130.679993,836400
2019-12-23,130.750000,133.289993,130.110001,132.360001,132.360001,641700
2019-12-24,132.389999,133.078995,130.473999,132.550003,132.550003,501100
2019-12-26,132.919998,137.442993,132.309998,135.020004,135.020004,705900
2019-12-27,135.520004,135.850006,132.630005,134.130005,134.130005,441100
2019-12-30,133.880005,134.660004,128.453003,128.929993,128.929993,904800
2019-12-31,127.910004,132.119995,127.010002,131.610001,131.610001,768500
2020-01-02,130.179993,134.669998,126.080002,134.330002,134.330002,1166900
2020-01-03,132.429993,136.220001,131.759995,135.289993,135.289993,598300
2020-01-06,132.880005,140.889999,132.705002,140.500000,140.500000,1254600
2020-01-07,140.500000,142.610001,138.250000,138.860001,138.860001,672000
2020-01-08,138.899994,141.639999,136.229996,140.270004,140.270004,978800
2020-01-09,142.660004,152.009995,142.539993,149.960007,149.960007,4133800
2020-01-10,149.300003,150.759995,146.199997,149.229996,149.229996,2764300
2020-01-13,150.570007,155.679993,150.000000,152.910004,152.910004,1473200
2020-01-14,154.500000,156.414993,151.220993,152.830002,152.830002,1823400
2020-01-15,153.289993,157.789993,151.690002,152.380005,152.380005,1392600
2020-01-16,153.259995,154.841995,149.610001,151.899994,151.899994,1029100
2020-01-17,152.910004,153.169998,149.100006,149.389999,149.389999,810400
2020-01-21,148.729996,152.820007,147.750000,148.679993,148.679993,1064900
2020-01-22,149.710007,154.240005,149.360001,149.960007,149.960007,941700
2020-01-23,150.009995,150.647995,147.539993,148.570007,148.570007,536000
2020-01-24,150.000000,154.449997,149.990005,152.110001,152.110001,962800
2020-01-27,146.520004,152.279999,145.199997,148.770004,148.770004,890400
2020-01-28,150.229996,153.576004,149.770004,152.570007,152.570007,526400
2020-01-29,154.000000,162.479996,152.699997,159.309998,159.309998,1441800
2020-01-30,157.279999,168.100006,157.000000,167.429993,167.429993,2068800
2020-01-31,168.970001,169.000000,161.520004,163.910004,163.910004,1063500
2020-02-03,163.419998,164.720001,157.000000,163.330002,163.330002,838600
2020-02-04,166.729996,173.460007,164.307999,172.149994,172.149994,1268400
2020-02-05,173.800003,173.800003,160.289993,163.210007,163.210007,1259700
2020-02-06,164.539993,167.520004,159.000000,163.610001,163.610001,596100
2020-02-07,164.399994,166.300003,161.020004,164.110001,164.110001,522200
2020-02-10,163.649994,168.479996,162.893005,166.250000,166.250000,494700
2020-02-11,166.839996,168.000000,163.899002,166.809998,166.809998,544600
2020-02-12,168.440002,171.029999,164.250000,170.589996,170.589996,707800
2020-02-13,169.800003,173.399994,169.509995,169.910004,169.910004,1423500
2020-02-14,171.089996,174.330002,168.589996,171.330002,171.330002,1321700
2020-02-18,171.490005,177.970001,170.220001,176.899994,176.899994,2171300
2020-02-19,178.720001,181.970001,177.899994,180.089996,180.089996,1094300
2020-02-20,180.100006,182.570007,170.509995,178.100006,178.100006,1120900
2020-02-21,176.869995,176.869995,164.460007,164.899994,164.899994,1773000
2020-02-24,153.509995,158.302002,148.250000,153.850006,153.850006,1966600
2020-02-25,156.710007,159.789993,146.229996,149.380005,149.380005,1436500
2020-02-26,149.490005,158.570007,149.160004,151.259995,151.259995,1243800
2020-02-27,144.669998,155.000000,141.649994,150.184998,150.184998,1499400
2020-02-28,143.139999,152.800003,141.509995,152.500000,152.500000,1409600
2020-03-02,152.500000,155.865005,146.119995,155.639999,155.639999,1360700
2020-03-03,155.490005,159.970001,149.800003,155.160004,155.160004,1451800
2020-03-04,156.750000,159.479996,154.000000,159.320007,159.320007,887500
2020-03-05,155.589996,162.929993,155.589996,159.059998,159.059998,864400
2020-03-06,156.429993,156.429993,144.000000,150.110001,150.110001,1421300
2020-03-09,139.649994,139.649994,125.000000,127.849998,127.849998,1515900
2020-03-10,134.710007,137.000000,125.120003,133.850006,133.850006,1386100
2020-03-11,128.949997,130.899994,120.330002,123.849998,123.849998,1342800
2020-03-12,109.739998,115.959999,101.000000,111.550003,111.550003,1743300
2020-03-13,120.389999,122.000000,107.139000,115.169998,115.169998,1408200
2020-03-16,100.000000,103.919998,93.809998,98.970001,98.970001,1885900
2020-03-17,101.680000,116.526001,94.160004,114.519997,114.519997,2145100
2020-03-18,97.400002,125.550003,96.000000,105.730003,105.730003,4882200
2020-03-19,104.599998,127.459999,101.339996,122.180000,122.180000,2435400
2020-03-20,123.220001,135.750000,119.379997,120.500000,120.500000,1905300
2020-03-23,120.379997,127.470001,113.383003,125.570000,125.570000,1387800
2020-03-24,132.850006,141.572006,132.009995,136.429993,136.429993,1554700
2020-03-25,136.139999,145.479996,130.259995,134.300003,134.300003,1474800
2020-03-26,136.000000,143.154999,131.000000,133.110001,133.110001,1227200
2020-03-27,128.770004,135.500000,126.320000,132.110001,132.110001,1435200
2020-03-30,133.149994,139.639999,131.800003,136.429993,136.429993,815700
2020-03-31,137.369995,142.869995,134.264999,136.539993,136.539993,1167700
2020-04-01,127.089996,134.500000,124.139999,126.139999,126.139999,1230400
2020-04-02,120.309998,126.300003,117.709999,125.080002,125.080002,1251000
2020-04-03,124.559998,127.008003,118.599998,120.470001,120.470001,1011300
2020-04-06,125.930000,133.220001,123.209999,132.449997,132.449997,1047800
2020-04-07,137.600006,138.889999,129.104004,131.820007,131.820007,1065900
2020-04-08,132.660004,137.500000,131.826996,135.320007,135.320007,866800
2020-04-09,138.279999,140.875000,137.000000,140.339996,140.339996,1125400
2020-04-13,140.690002,142.789993,137.070007,141.899994,141.899994,634000
2020-04-14,148.500000,157.130005,147.000000,149.000000,149.000000,1569000
2020-04-15,145.169998,152.759995,144.300003,149.910004,149.910004,908400
2020-04-16,152.809998,159.337997,151.679993,153.979996,153.979996,918200
2020-04-17,156.960007,157.330002,147.740005,154.190002,154.190002,724000
2020-04-20,154.259995,163.770004,153.529999,160.279999,160.279999,1126700
2020-04-21,159.729996,162.149994,147.285004,152.240005,152.240005,756300
2020-04-22,156.360001,158.589996,153.179993,158.330002,158.330002,747300
2020-04-23,156.679993,161.339996,155.509995,158.089996,158.089996,713900
2020-04-24,159.119995,162.690002,156.500000,159.940002,159.940002,566000
2020-04-27,164.350006,164.350006,159.050003,160.375000,160.375000,646900
2020-04-28,162.130005,163.158005,153.949997,154.750000,154.750000,709500
2020-04-29,157.029999,162.369995,154.612000,159.070007,159.070007,677900
2020-04-30,158.729996,165.639999,158.699997,162.130005,162.130005,948000
2020-05-01,154.899994,159.740005,154.410004,155.919998,155.919998,575800
2020-05-04,154.679993,160.509995,153.610001,159.949997,159.949997,574100
2020-05-05,162.580002,170.839996,161.240005,167.820007,167.820007,915300
2020-05-06,169.050003,172.979996,167.880005,170.610001,170.610001,654600
2020-05-07,173.500000,179.350006,172.044998,175.429993,175.429993,693000
2020-05-08,178.500000,179.139999,171.240005,176.490005,176.490005,737400
2020-05-11,178.179993,189.253006,176.190002,187.440002,187.440002,1254100
2020-05-12,188.500000,198.440002,185.250000,193.000000,193.000000,1705900
2020-05-13,194.470001,198.000000,185.660004,194.110001,194.110001,1391700
2020-05-14,190.059998,197.389999,188.500000,194.320007,194.320007,926600
2020-05-15,190.000000,199.250000,189.009995,196.279999,196.279999,917400
2020-05-18,200.000000,202.800003,192.570007,194.169998,194.169998,834900
2020-05-19,195.449997,203.000000,194.878998,200.220001,200.220001,669400
2020-05-20,206.119995,210.149994,203.600006,206.619995,206.619995,1119000
2020-05-21,208.729996,212.600006,203.009995,208.919998,208.919998,1079000
2020-05-22,211.139999,220.860001,209.020004,220.279999,220.279999,1206700
2020-05-26,223.289993,225.839996,214.024994,216.460007,216.460007,1264200
2020-05-27,212.699997,213.979996,196.009995,211.889999,211.889999,1260400
2020-05-28,214.539993,223.470001,212.429993,215.600006,215.600006,944300
2020-05-29,217.770004,232.860001,215.500000,232.110001,232.110001,1512200
2020-06-01,229.020004,238.660004,229.020004,238.380005,238.380005,990300
2020-06-02,240.309998,243.919998,229.119995,234.919998,234.919998,1326500
2020-06-03,239.639999,239.639999,227.649994,233.960007,233.960007,1068800
2020-06-04,228.550003,235.869995,217.750000,220.039993,220.039993,1887800
2020-06-05,201.139999,208.899994,190.919998,197.979996,197.979996,3224900
2020-06-08,198.080002,205.580002,192.660004,203.880005,203.880005,1663500
2020-06-09,200.449997,207.039993,199.649994,201.699997,201.699997,861200
2020-06-10,204.610001,210.979996,202.000000,208.179993,208.179993,971800
2020-06-11,201.910004,204.610001,194.000000,196.839996,196.839996,1561600
2020-06-12,200.330002,201.432007,190.100006,193.669998,193.669998,1147600
2020-06-15,189.490005,202.399994,188.369995,201.740005,201.740005,1163300
2020-06-16,203.440002,205.750000,197.009995,203.750000,203.750000,1175300
2020-06-17,205.470001,211.000000,204.750000,208.179993,208.179993,1247800
2020-06-18,209.020004,212.360001,207.570007,209.059998,209.059998,1091600
2020-06-19,209.970001,210.684998,204.279999,205.940002,205.940002,1129000
2020-06-22,207.960007,216.776001,207.029999,216.559998,216.559998,1312600
2020-06-23,219.600006,223.830002,215.130005,216.789993,216.789993,1349700
2020-06-24,216.639999,221.259995,213.139999,217.839996,217.839996,1174100
2020-06-25,217.179993,224.660004,213.130005,224.029999,224.029999,921000
2020-06-26,223.389999,225.630005,216.509995,224.509995,224.509995,1300400
2020-06-29,224.429993,227.227005,215.794998,220.419998,220.419998,1013600
2020-06-30,221.229996,226.610001,218.229996,226.339996,226.339996,789400
2020-07-01,223.020004,229.910004,219.000000,228.779999,228.779999,952400
2020-07-02,222.869995,232.380005,222.850006,225.179993,225.179993,1480400
2020-07-06,227.800003,230.449997,220.000000,222.020004,222.020004,962300
2020-07-07,223.080002,231.449997,220.479996,225.490005,225.490005,726200
2020-07-08,227.619995,234.589996,226.119995,234.050003,234.050003,716800
2020-07-09,236.559998,238.330002,231.309998,236.600006,236.600006,973900
2020-07-10,237.339996,237.929993,225.559998,228.339996,228.339996,567400
2020-07-13,231.000000,231.139999,206.100006,207.389999,207.389999,1366200
2020-07-14,207.619995,212.710007,200.350006,209.949997,209.949997,945200
2020-07-15,211.600006,212.970001,203.199997,206.960007,206.960007,680400
2020-07-16,203.050003,206.764999,199.800003,204.929993,204.929993,529600
2020-07-17,205.649994,210.860001,202.059998,208.970001,208.970001,434300
2020-07-20,210.039993,223.020004,210.039993,222.000000,222.000000,812300
2020-07-21,224.000000,224.279999,216.880005,218.389999,218.389999,553800
2020-07-22,219.690002,222.384003,214.270004,216.789993,216.789993,386400
2020-07-23,216.679993,221.220001,203.634995,206.539993,206.539993,622900
2020-07-24,203.479996,210.740005,198.029999,204.639999,204.639999,443700
2020-07-27,209.904999,212.145004,205.639999,207.000000,207.000000,481000
2020-07-28,207.190002,207.190002,201.070007,201.500000,201.500000,523500
2020-07-29,203.949997,220.880005,202.369995,216.300003,216.300003,1520300
2020-07-30,210.539993,229.830002,210.520004,228.580002,228.580002,1142500
2020-07-31,232.419998,232.419998,221.869995,229.080002,229.080002,563300
2020-08-03,225.570007,226.074997,210.490005,219.619995,219.619995,1338600
2020-08-04,219.990005,219.990005,211.615005,214.660004,214.660004,502100
2020-08-05,215.000000,218.320007,212.229996,217.740005,217.740005,485400
2020-08-06,217.610001,218.289993,211.000000,213.750000,213.750000,346900
2020-08-07,211.000000,211.750000,195.130005,199.649994,199.649994,1378900
2020-08-10,202.009995,202.009995,189.259995,191.800003,191.800003,1059000
2020-08-11,191.889999,199.339996,186.270004,191.679993,191.679993,905600
2020-08-12,192.000000,195.070007,189.244995,195.000000,195.000000,863800
2020-08-13,195.990005,203.919998,195.990005,199.470001,199.470001,640400
2020-08-14,200.600006,201.339996,196.320007,199.130005,199.130005,406500
2020-08-17,200.199997,205.410004,199.339996,204.990005,204.990005,563100
2020-08-18,208.559998,210.759995,204.149994,209.750000,209.750000,723400
2020-08-19,210.419998,215.059998,204.695007,212.690002,212.690002,652300
2020-08-20,211.580002,221.919998,210.039993,219.800003,219.800003,708900
2020-08-21,218.699997,220.139999,215.080002,216.660004,216.660004,352600
2020-08-24,219.000000,219.970001,208.139999,210.990005,210.990005,589200
2020-08-25,210.979996,218.322998,208.740005,216.330002,216.330002,575300
2020-08-26,221.000000,232.559998,220.990005,228.839996,228.839996,1066600
2020-08-27,227.839996,229.820007,223.160004,227.210007,227.210007,565900
2020-08-28,229.199997,233.000000,225.520004,225.910004,225.910004,732200
2020-08-31,226.500000,235.250000,226.289993,233.800003,233.800003,1153200
2020-09-01,235.119995,254.763000,234.020004,250.720001,250.720001,1506200
2020-09-02,255.009995,258.049988,238.500000,239.529999,239.529999,1915500
2020-09-03,241.850006,242.533005,215.100006,221.940002,221.940002,3097500
2020-09-04,218.970001,221.899994,201.320007,214.509995,214.509995,2341100
2020-09-08,206.500000,217.695007,204.509995,210.720001,210.720001,901800
2020-09-09,216.240005,218.470001,210.414001,215.580002,215.580002,814300
2020-09-10,216.279999,220.149994,208.294998,209.639999,209.639999,752600
2020-09-11,212.449997,213.000000,204.279999,207.380005,207.380005,562700
2020-09-14,210.770004,216.264999,209.169998,211.029999,211.029999,687400
2020-09-15,214.470001,215.869995,207.380005,213.600006,213.600006,677100
2020-09-16,214.000000,214.190002,205.309998,205.690002,205.690002,967000
2020-09-17,202.699997,208.865005,200.500000,208.649994,208.649994,980200
2020-09-18,209.350006,215.800003,205.000000,214.350006,214.350006,2055200
2020-09-21,209.000000,222.865005,208.740005,222.539993,222.539993,1138400
2020-09-22,224.500000,224.500000,214.559998,222.910004,222.910004,594300
2020-09-23,221.470001,225.339996,217.860001,219.009995,219.009995,555100
2020-09-24,216.720001,220.130005,211.289993,218.559998,218.559998,500300
2020-09-25,219.955002,234.289993,218.500000,233.179993,233.179993,1563900
2020-09-28,233.000000,236.470001,225.250000,230.949997,230.949997,889600
2020-09-29,230.949997,233.889999,226.339996,232.089996,232.089996,544700
2020-09-30,230.309998,236.500000,228.119995,231.509995,231.509995,591600
2020-10-01,232.229996,237.929993,229.509995,235.779999,235.779999,534300
2020-10-02,224.470001,237.800003,224.229996,234.320007,234.320007,721500
2020-10-05,234.210007,239.889999,232.020004,238.690002,238.690002,655000
2020-10-06,236.000000,246.720001,235.970001,246.410004,246.410004,1394100
2020-10-07,248.960007,259.627014,248.960007,253.110001,253.110001,1125200
2020-10-08,255.009995,257.489990,248.809998,252.860001,252.860001,598800
2020-10-09,252.559998,262.660004,252.559998,259.070007,259.070007,572800
2020-10-12,265.000000,268.049988,261.660004,263.200012,263.200012,518200
2020-10-13,268.000000,271.649994,264.250000,268.149994,268.149994,484600
2020-10-14,271.000000,272.549988,261.829987,265.190002,265.190002,498400
2020-10-15,256.220001,271.880005,253.960007,269.869995,269.869995,697900
2020-10-16,271.799988,272.559998,265.529999,267.299988,267.299988,367000
2020-10-19,270.510010,273.010010,264.609985,265.239990,265.239990,452100
2020-10-20,262.679993,267.628998,255.410004,256.679993,256.679993,803200
2020-10-21,259.529999,260.429993,247.559998,248.839996,248.839996,915000
2020-10-22,250.000000,251.824005,240.880005,245.750000,245.750000,492800
2020-10-23,246.500000,249.565002,243.119995,248.000000,248.000000,522100
2020-10-26,250.000000,250.199997,239.520004,240.100006,240.100006,712900
2020-10-27,243.679993,248.419998,241.539993,244.009995,244.009995,497500
2020-10-28,240.770004,242.399994,234.500000,240.039993,240.039993,570400
2020-10-29,243.649994,245.000000,235.389999,235.690002,235.690002,438100
2020-10-30,232.570007,236.509995,223.960007,228.470001,228.470001,484000
2020-11-02,227.000000,230.910995,219.839996,224.179993,224.179993,631500
2020-11-03,225.380005,231.139008,223.050003,226.970001,226.970001,418800
2020-11-04,241.179993,245.250000,234.889999,244.669998,244.669998,951300
2020-11-05,247.130005,254.429993,241.169998,253.149994,253.149994,755400
2020-11-06,253.000000,253.419998,245.559998,252.399994,252.399994,486000
2020-11-09,246.500000,255.660004,237.860001,239.889999,239.889999,683500
2020-11-10,237.570007,238.419998,219.509995,230.059998,230.059998,1272900
2020-11-11,234.869995,248.149994,231.339996,245.089996,245.089996,639300
2020-11-12,246.360001,254.490005,245.619995,251.020004,251.020004,608300
2020-11-13,253.550003,254.429993,244.179001,246.860001,246.860001,542200
2020-11-16,239.460007,249.910004,239.009995,242.940002,242.940002,513900
2020-11-17,244.720001,252.710007,244.160995,248.339996,248.339996,452600
2020-11-18,249.270004,258.000000,240.729996,247.339996,247.339996,500000
2020-11-19,247.399994,265.000000,243.600006,255.110001,255.110001,1336900
2020-11-20,259.019989,268.040009,258.765015,264.279999,264.279999,685500
2020-11-23,262.049988,269.089996,258.070007,265.350006,265.350006,503500
2020-11-24,264.989990,266.040009,262.170013,264.600006,264.600006,372500
2020-11-25,262.790009,266.459991,257.500000,265.399994,265.399994,524200
2020-11-27,269.899994,276.269989,267.609985,270.019989,270.019989,414900
2020-11-30,272.989990,289.790009,272.000000,287.309998,287.309998,858800
2020-12-01,282.010010,283.325012,270.529999,275.299988,275.299988,1017000
2020-12-02,270.570007,271.140015,260.774994,267.910004,267.910004,755300
2020-12-03,267.850006,278.429993,267.640015,272.010010,272.010010,582100
2020-12-04,274.559998,278.000000,271.170013,277.630005,277.630005,604600
2020-12-07,281.000000,287.959991,275.549988,280.459991,280.459991,761800
2020-12-08,281.707001,287.450012,278.329987,282.980011,282.980011,1272000
2020-12-09,280.100006,305.700012,274.950012,280.010010,280.010010,2742400
2020-12-10,277.079987,319.369995,277.079987,319.059998,319.059998,2173000
2020-12-11,313.000000,341.454987,312.950012,340.000000,340.000000,2572600
2020-12-14,342.209991,351.410004,338.609985,340.119995,340.119995,1870100
2020-12-15,339.440002,348.750000,328.059998,335.190002,335.190002,1193000
2020-12-16,334.059998,342.000000,331.049988,336.989990,336.989990,1059200
2020-12-17,357.380005,378.100006,347.709991,372.850006,372.850006,2816100
2020-12-18,376.630005,379.950012,372.040009,376.869995,376.869995,1424700
2020-12-21,376.450012,385.220001,371.730011,383.290009,383.290009,932100
2020-12-22,385.059998,397.390015,382.035004,396.000000,396.000000,971700
2020-12-23,397.269989,399.000000,369.070007,376.220001,376.220001,1502300
2020-12-24,380.399994,386.000000,375.910004,378.480011,378.480011,257500
2020-12-28,383.359985,384.290009,358.359985,363.079987,363.079987,964200
2020-12-29,367.019989,370.192993,355.309998,363.859985,363.859985,572600
2020-12-30,365.890015,367.950012,358.970001,365.109985,365.109985,333700
2020-12-31,366.920013,366.920013,355.152008,359.040009,359.040009,507900
2021-01-04,344.959991,354.899994,343.299988,350.410004,350.410004,915400
2021-01-05,348.130005,358.065002,343.000000,355.559998,355.559998,491700
2021-01-06,351.200012,353.095001,330.470001,335.299988,335.299988,1082800
2021-01-07,337.989990,352.290009,336.855011,351.670013,351.670013,616100
2021-01-08,351.380005,360.994995,348.717987,359.859985,359.859985,650300
2021-01-11,358.890015,371.154999,352.440002,361.459991,361.459991,509700
2021-01-12,364.079987,372.140015,359.000000,370.799988,370.799988,672500
2021-01-13,378.119995,385.220001,370.019989,375.809998,375.809998,830000
2021-01-14,375.000000,382.760010,363.799988,364.459991,364.459991,1276800
2021-01-15,366.239990,373.429993,358.100006,361.260010,361.260010,549700
2021-01-19,362.565002,375.799988,362.565002,368.000000,368.000000,642300
2021-01-20,372.070007,374.989990,366.000000,368.809998,368.809998,920900
2021-01-21,372.950012,379.790009,361.739990,379.140015,379.140015,660300
2021-01-22,379.899994,385.470001,373.489990,384.119995,384.119995,662800
2021-01-25,387.279999,390.359985,355.350006,368.980011,368.980011,732700
2021-01-26,367.250000,370.000000,355.309998,355.950012,355.950012,536900
2021-01-27,350.000000,358.201996,337.459991,343.559998,343.559998,789800
2021-01-28,345.000000,374.647003,344.519989,371.000000,371.000000,798300
2021-01-29,369.350006,373.000000,356.799988,369.609985,369.609985,515900
2021-02-01,368.579987,379.750000,366.570007,374.869995,374.869995,455500
2021-02-02,375.000000,397.000000,375.000000,394.649994,394.649994,626200
2021-02-03,405.010010,419.940002,391.940002,395.829987,395.829987,708800
2021-02-04,400.640015,406.006989,395.190002,396.359985,396.359985,515200
2021-02-05,400.489990,414.790009,396.589996,412.660004,412.660004,776800
2021-02-08,415.000000,418.119995,403.000000,410.779999,410.779999,339200
2021-02-09,409.470001,414.209991,402.579987,405.459991,405.459991,329700
2021-02-10,417.790009,428.964996,410.010010,417.339996,417.339996,758400
2021-02-11,421.540009,425.000000,413.549988,418.160004,418.160004,331000
2021-02-12,416.450012,424.179993,413.029999,422.850006,422.850006,338700
2021-02-16,424.089996,425.779999,403.970001,408.209991,408.209991,460500
2021-02-17,401.200012,411.269989,392.480011,410.799988,410.799988,435600
2021-02-18,402.079987,409.820007,397.398010,402.500000,402.500000,682900
2021-02-19,409.000000,419.140015,404.799988,418.299988,418.299988,486700
2021-02-22,407.850006,414.934998,391.529999,392.559998,392.559998,813900
2021-02-23,379.910004,382.290009,352.579987,380.690002,380.690002,1201000
2021-02-24,379.859985,404.540009,372.119995,398.140015,398.140015,901000
2021-02-25,392.910004,404.130005,375.220001,380.000000,380.000000,880600
2021-02-26,384.109985,390.170013,370.230011,385.929993,385.929993,1149100
2021-03-01,391.029999,396.959991,383.410004,395.040009,395.040009,525300
2021-03-02,399.950012,399.950012,379.929993,379.929993,379.929993,617300
2021-03-03,376.970001,379.970001,348.260010,352.049988,352.049988,1041800
2021-03-04,347.700012,357.100006,319.420013,328.290009,328.290009,1644000
2021-03-05,330.200012,334.773987,295.679993,308.170013,308.170013,1878600
2021-03-08,310.029999,319.119995,284.429993,287.049988,287.049988,1272700
2021-03-09,304.239990,315.000000,302.250000,311.920013,311.920013,1471200
2021-03-10,325.000000,333.424988,292.600006,294.450012,294.450012,1853000
2021-03-11,303.000000,329.040009,303.000000,327.260010,327.260010,1547200
2021-03-12,321.000000,321.859985,306.399994,320.059998,320.059998,1097300
2021-03-15,321.630005,327.049988,318.000000,323.299988,323.299988,767400
2021-03-16,330.000000,334.489990,312.250000,318.829987,318.829987,527300
2021-03-17,312.019989,321.647003,304.519989,316.190002,316.190002,526700
2021-03-18,307.420013,307.850006,298.059998,301.339996,301.339996,862800
2021-03-19,304.510010,311.075012,298.829987,302.679993,302.679993,1716100
2021-03-22,303.850006,312.795013,302.480011,309.769989,309.769989,759600
2021-03-23,306.760010,310.820007,303.250000,305.000000,305.000000,376500
2021-03-24,302.000000,305.839996,282.500000,283.579987,283.579987,863700
2021-03-25,278.040009,285.850006,271.239990,272.510010,272.510010,1569100
2021-03-26,270.670013,282.869995,261.760010,265.769989,265.769989,1871200
2021-03-29,264.519989,265.890015,257.239990,258.500000,258.500000,1549300
2021-03-30,257.410004,262.799988,250.794998,259.690002,259.690002,1105700
2021-03-31,265.829987,272.880005,265.829987,267.429993,267.429993,1013900
2021-04-01,271.290009,291.070007,271.250000,290.329987,290.329987,1797300
2021-04-05,283.250000,290.170013,282.579987,289.600006,289.600006,1588000
2021-04-06,289.190002,299.190002,286.500000,296.500000,296.500000,1545200
2021-04-07,292.769989,298.649994,281.779999,284.790009,284.790009,1148200
2021-04-08,290.000000,301.049988,288.989990,296.750000,296.750000,1034100
2021-04-09,293.847992,300.429993,286.380005,297.959991,297.959991,888000
2021-04-12,294.149994,306.709991,291.540009,304.209991,304.209991,600900
2021-04-13,310.290009,319.790009,308.000000,315.799988,315.799988,683200
2021-04-14,317.950012,324.250000,307.790009,309.000000,309.000000,533200
2021-04-15,313.010010,321.609985,308.170013,319.589996,319.589996,608000
2021-04-16,319.640015,319.850006,310.000000,315.850006,315.850006,519300
2021-04-19,310.989990,314.899994,298.559998,300.920013,300.920013,690600
2021-04-20,303.079987,309.980011,296.089996,297.630005,297.630005,387600
2021-04-21,295.959991,302.915009,293.440002,300.029999,300.029999,747200
2021-04-22,300.790009,315.369995,300.790009,306.690002,306.690002,468000
